x1,y1,x2,y2,type
156,0,326,166,minivan
213,0,356,145,minivan
232,0,394,146,minivan
208,0,361,142,minivan
172,0,322,134,minivan
9,21,173,202,minivan
178,27,343,214,minivan
183,22,347,204,minivan
205,0,364,167,minivan
240,11,380,167,minivan
263,28,416,205,minivan
192,0,371,160,minivan
129,11,312,217,minivan
233,20,391,203,minivan
202,0,392,222,minivan
221,14,384,196,minivan
222,18,383,194,minivan
25,0,194,167,minivan
205,0,363,141,minivan
171,0,384,203,minivan
188,0,353,170,minivan
200,17,394,220,minivan
200,17,394,222,minivan
214,0,398,185,minivan
163,6,342,185,minivan
210,0,363,135,minivan
0,0,162,220,minivan
166,0,363,207,minivan
183,0,346,160,minivan
218,0,362,142,minivan
218,0,362,144,minivan
171,0,351,159,minivan
189,0,364,152,minivan
237,0,398,143,minivan
187,11,373,209,minivan
187,11,374,211,minivan
177,6,375,202,minivan
240,12,416,220,minivan
240,11,416,219,minivan
241,0,416,194,minivan
188,0,349,156,minivan
188,0,362,166,minivan
212,11,373,171,minivan
187,9,373,189,truck
140,12,327,196,truck
134,9,327,168,truck
232,0,416,196,truck
179,12,400,178,truck
154,9,342,161,truck
197,0,400,163,minivan
170,0,370,151,truck
128,0,353,196,truck
155,0,369,154,truck
241,0,416,182,minivan
133,0,292,145,minivan
198,0,403,243,minivan
202,7,372,149,minivan
209,0,378,170,minivan
231,11,407,160,minivan
233,0,398,170,minivan
152,0,345,146,minivan
209,2,416,238,minivan
198,17,372,208,minivan
199,16,373,207,minivan
184,0,384,165,minivan
123,0,320,163,minivan
250,0,416,187,minivan
211,0,375,198,minivan
197,16,369,207,minivan
211,0,386,233,minivan
212,0,389,232,minivan
241,0,413,247,minivan
227,0,375,157,minivan
176,0,351,168,minivan
159,0,320,148,minivan
159,0,319,150,minivan
246,0,407,159,minivan
276,9,416,186,minivan
250,33,416,241,minivan
263,33,416,215,minivan
168,11,350,204,minivan
182,0,357,166,minivan
159,0,345,211,minivan
207,0,365,157,minivan
221,0,382,165,minivan
227,0,379,154,minivan
211,0,382,167,minivan
255,0,408,163,minivan
255,5,410,167,minivan
185,0,352,172,minivan
126,9,332,273,minivan
218,22,397,211,minivan
148,11,332,206,minivan
127,0,313,177,minivan
205,0,356,146,minivan
160,36,337,228,minivan
258,26,416,218,minivan
206,11,386,184,minivan
147,8,359,185,minivan
210,0,394,146,minivan
196,29,371,228,minivan
188,28,354,204,minivan
166,0,335,141,minivan
140,0,333,221,minivan
156,10,318,146,minivan
232,3,411,209,minivan
234,0,416,167,minivan
159,0,396,207,truck
206,0,386,164,minivan
227,20,405,213,minivan
152,0,325,191,minivan
117,7,313,213,minivan
201,7,415,229,minivan
216,0,389,154,minivan
246,0,390,139,minivan
152,7,397,190,truck
22,0,214,187,minivan
207,0,378,164,minivan
173,27,335,203,minivan
173,30,336,204,minivan
197,12,375,200,minivan
197,12,376,197,minivan
236,0,394,135,minivan
202,15,378,195,minivan
201,13,375,189,minivan
171,0,324,136,minivan
133,0,304,180,minivan
72,0,276,188,truck
0,14,155,207,minivan
182,0,354,139,minivan
191,0,389,163,minivan
191,11,404,217,minivan
60,11,289,237,minivan
176,11,384,208,minivan
245,0,416,171,minivan
133,0,344,203,minivan
201,0,392,174,truck
61,0,258,195,truck
134,11,318,160,minivan
183,0,325,144,minivan
169,0,336,154,minivan
198,0,362,164,minivan
233,0,398,179,minivan
151,0,323,200,minivan
197,0,374,257,minivan
196,0,374,265,minivan
208,0,372,163,minivan
166,13,346,196,minivan
169,0,398,202,truck
154,0,338,154,truck
14,0,202,204,truck
131,0,311,168,minivan
143,18,326,225,minivan
143,23,327,226,minivan
157,11,330,178,minivan
136,0,285,134,minivan
171,30,358,231,minivan
115,16,270,176,suv
116,14,269,173,suv
115,13,267,175,suv
51,6,224,207,suv
51,6,226,207,suv
50,5,224,204,suv
164,21,328,211,suv
163,23,326,213,suv
222,0,367,131,suv
222,1,367,130,suv
78,13,220,195,suv
78,17,219,192,suv
78,13,219,194,suv
136,49,295,244,suv
136,50,295,246,suv
136,49,295,242,suv
160,10,335,226,suv
159,11,337,227,suv
159,11,335,229,suv
139,0,305,198,suv
137,1,304,199,suv
137,1,305,200,suv
235,19,415,241,suv
236,23,415,243,suv
236,23,415,241,suv
0,51,177,277,suv
1,51,176,278,suv
1,51,176,277,suv
229,48,406,285,suv
229,52,406,286,suv
229,51,406,286,suv
0,66,171,275,suv
0,63,171,273,suv
0,64,172,274,suv
78,34,245,228,suv
102,2,255,169,suv
168,66,369,309,suv
167,65,370,306,suv
167,65,369,310,suv
294,57,416,229,suv
294,58,416,229,suv
294,58,416,228,suv
176,84,389,312,suv
188,64,387,301,suv
187,64,387,301,suv
188,64,387,300,suv
119,1,304,191,suv
117,1,305,191,suv
119,1,305,191,suv
162,10,338,205,suv
161,10,337,206,suv
160,10,339,208,suv
187,39,359,263,suv
187,39,359,264,suv
187,39,359,261,suv
226,0,407,197,microbus
226,0,408,197,microbus
226,1,407,197,microbus
192,1,341,186,suv
192,1,340,186,suv
192,1,341,185,suv
110,84,317,308,suv
110,82,318,310,suv
110,82,319,309,suv
132,33,296,209,suv
132,31,296,210,suv
132,35,296,209,suv
0,42,195,263,suv
0,42,194,284,suv
0,42,194,283,suv
67,31,236,232,suv
68,30,237,233,suv
68,31,236,237,suv
46,54,247,289,suv
48,54,246,289,suv
46,54,247,290,suv
79,31,245,230,suv
78,33,246,228,suv
147,1,295,143,suv
147,1,295,137,suv
146,1,294,137,suv
182,29,375,244,suv
182,30,376,236,suv
183,29,376,236,suv
152,9,312,184,suv
152,9,313,185,suv
153,9,312,184,suv
178,79,390,307,suv
179,80,389,308,suv
180,79,389,309,suv
247,64,415,247,suv
247,63,415,241,suv
247,63,415,252,suv
147,22,308,189,suv
147,23,307,187,suv
85,44,276,271,suv
82,42,275,272,suv
85,43,275,274,suv
1,101,203,310,suv
1,101,203,311,suv
181,21,325,162,sedan
182,20,326,158,sedan
181,22,326,158,sedan
190,2,337,155,suv
191,2,336,157,suv
190,1,336,158,suv
157,25,319,213,suv
156,24,319,213,suv
155,23,320,214,suv
102,21,255,185,microbus
128,12,280,183,microbus
196,29,355,207,suv
187,11,350,207,suv
218,48,376,238,suv
207,42,376,252,suv
166,2,318,182,suv
187,1,324,126,suv
209,37,385,256,suv
208,14,339,169,suv
219,56,397,277,suv
262,58,416,241,suv
177,6,323,159,suv
141,3,299,170,suv
208,42,365,225,suv
161,33,345,256,suv
96,19,253,183,suv
96,20,253,186,suv
136,33,323,242,suv
172,1,314,150,suv
171,1,314,151,suv
213,25,377,233,suv
253,46,415,246,suv
254,44,416,242,suv
247,2,400,162,suv
201,82,359,272,suv
231,3,384,160,suv
190,11,334,176,suv
201,50,359,229,suv
245,46,416,265,suv
159,51,345,258,microbus
250,33,410,224,suv
229,41,391,231,suv
178,0,334,145,suv
176,1,330,170,suv
226,1,380,146,suv
226,40,388,219,microbus
73,8,221,171,microbus
190,45,365,247,suv
126,2,271,147,microbus
172,57,342,258,suv
198,1,352,167,suv
152,55,329,262,suv
151,55,329,261,suv
153,55,329,263,suv
194,11,350,185,suv
186,30,349,207,suv
184,30,350,209,suv
195,15,350,187,suv
195,16,350,190,suv
193,19,350,190,suv
2,51,178,261,suv
209,28,382,246,suv
209,30,382,239,suv
73,41,227,239,suv
72,42,227,233,suv
72,42,227,241,suv
73,42,228,238,suv
73,41,227,233,suv
168,55,350,292,suv
168,55,353,291,suv
169,56,351,290,suv
169,55,351,292,suv
242,7,394,215,suv
242,8,393,213,suv
242,7,393,214,suv
216,8,387,206,suv
216,8,387,202,suv
216,9,387,204,suv
215,8,388,204,suv
182,39,374,260,suv
181,40,374,258,suv
182,41,372,256,suv
180,40,375,259,suv
195,10,360,211,suv
194,13,360,210,suv
196,10,361,211,suv
170,10,330,214,suv
82,0,236,198,suv
82,1,236,197,suv
83,1,236,197,suv
213,5,366,203,suv
213,5,365,197,suv
217,20,378,231,suv
218,22,378,232,suv
218,21,378,231,suv
213,5,366,195,suv
160,23,323,213,suv
160,23,323,211,suv
162,23,323,210,suv
138,9,290,185,suv
137,9,289,180,suv
138,8,288,186,suv
159,50,338,244,suv
157,50,338,244,suv
157,49,338,244,suv
212,58,411,283,suv
212,59,411,284,suv
212,59,411,282,suv
175,31,315,211,suv
3,53,177,261,suv
2,52,177,261,suv
183,2,371,213,suv
161,19,310,210,suv
159,35,311,229,suv
133,61,301,254,suv
204,11,363,182,suv
224,6,396,203,suv
185,9,333,165,suv
154,29,318,206,suv
182,11,327,197,suv
237,31,393,205,suv
184,67,359,271,suv
133,42,323,271,microbus
233,41,401,241,suv
198,39,366,237,suv
180,22,356,233,microbus
246,35,416,246,suv
147,48,298,214,suv
159,5,295,154,suv
249,59,405,225,suv
2,64,159,228,suv
171,32,325,194,suv
249,24,396,188,suv
217,47,371,205,suv
144,46,301,214,suv
144,47,302,214,suv
166,3,308,160,suv
226,45,407,243,suv
129,10,267,158,suv
183,13,346,201,microbus
125,28,311,245,suv
247,10,416,206,suv
259,90,416,305,suv
259,91,416,300,suv
163,41,310,205,suv
110,52,248,214,suv
217,3,376,202,suv
137,1,299,150,suv
157,44,303,211,suv
130,20,267,192,suv
202,0,337,132,suv
183,4,330,164,microbus
195,12,338,192,suv
195,13,339,191,suv
176,5,332,186,suv
228,31,378,221,suv
171,25,317,182,suv
171,27,317,181,suv
164,64,345,260,suv
169,13,322,192,suv
169,13,322,193,suv
227,9,383,202,suv
227,9,383,202,suv
180,50,324,209,sedan
208,16,356,193,suv
221,36,395,246,suv
226,37,396,247,suv
152,23,312,206,suv
116,42,263,190,sedan
187,52,361,257,suv
187,53,361,258,suv
189,47,368,269,suv
12,68,185,267,suv
238,19,399,182,suv
175,9,314,164,suv
178,9,326,164,microbus
121,16,272,195,microbus
121,16,272,195,microbus
245,46,415,245,suv
245,48,415,248,suv
158,45,302,203,suv
170,53,315,213,sedan
216,38,383,226,suv
157,2,307,170,suv
175,34,329,186,suv
171,58,326,247,microbus
172,59,327,246,microbus
187,0,329,144,suv
187,0,329,144,suv
204,40,354,206,sedan
203,40,355,204,sedan
38,100,214,284,sedan
220,35,388,235,suv
205,2,371,166,microbus
198,32,362,207,sedan
237,89,400,250,sedan
204,35,360,220,suv
204,36,361,218,suv
218,13,383,204,suv
65,60,204,226,sedan
74,34,221,201,suv
204,29,378,234,suv
120,1,263,154,suv
276,74,416,288,suv
195,46,359,233,suv
125,42,289,215,suv
152,2,288,146,suv
195,5,345,172,suv
195,4,346,172,suv
171,15,343,200,microbus
203,31,342,183,suv
57,61,204,220,suv
175,19,312,164,suv
189,20,340,186,suv
180,44,344,216,microbus
208,24,348,180,suv
222,16,372,176,suv
267,21,415,194,suv
176,44,368,271,suv
199,29,380,238,suv
134,23,291,193,suv
204,31,349,194,suv
203,31,349,194,suv
222,47,376,197,sedan
152,17,290,164,sedan
154,17,290,163,sedan
254,45,406,212,suv
208,52,369,261,suv
208,53,369,261,suv
138,0,298,160,microbus
145,41,331,239,microbus
198,13,348,187,suv
172,42,319,205,suv
172,38,318,206,suv
251,48,416,260,microbus
257,14,416,208,suv
166,22,325,193,suv
167,23,325,191,suv
254,62,409,239,suv
260,87,416,269,suv
259,85,416,270,suv
142,39,300,214,suv
172,66,352,269,suv
123,11,272,170,suv
184,23,351,229,suv
202,30,352,196,microbus
245,28,411,245,suv
273,66,415,236,sedan
274,67,415,236,sedan
139,2,282,163,suv
139,1,283,164,suv
139,3,282,164,suv
139,2,283,164,suv
114,35,254,189,suv
153,22,333,229,suv
64,69,225,245,suv
196,21,364,216,microbus
79,33,228,199,suv
188,0,335,153,suv
233,51,363,182,sedan
207,7,334,139,sedan
260,86,406,256,sedan
185,41,323,182,sedan
144,16,295,174,suv
143,15,295,174,suv
255,40,413,214,suv
207,56,358,219,suv
167,69,345,267,suv
200,22,374,230,suv
166,21,310,177,suv
174,35,320,188,suv
196,32,375,233,suv
160,27,327,202,suv
246,57,408,235,suv
38,24,197,199,suv
250,30,406,194,microbus
250,70,416,268,suv
250,69,416,271,suv
185,26,338,206,suv
185,27,339,206,suv
58,41,211,206,suv
148,43,296,205,suv
134,53,309,272,suv
134,53,309,275,suv
168,16,345,216,suv
190,45,367,257,microbus
188,46,365,256,microbus
144,2,282,185,suv
166,5,301,151,suv
187,29,327,173,suv
186,30,327,174,suv
144,22,304,202,suv
42,64,195,241,suv
198,28,345,191,suv
155,44,310,229,suv
160,24,303,177,suv
137,31,290,205,suv
159,1,300,164,suv
120,29,292,210,suv
168,6,315,163,microbus
155,1,300,165,suv
155,0,300,165,suv
201,25,359,189,sedan
175,63,354,266,suv
159,30,336,239,suv
257,61,415,241,suv
257,61,414,241,suv
230,44,375,200,suv
263,57,415,264,suv
228,33,382,187,suv
150,39,313,214,suv
149,40,313,214,suv
127,48,320,261,suv
170,42,310,191,sedan
142,10,278,150,suv
212,1,354,150,suv
129,1,269,150,suv
198,15,347,206,microbus
198,15,346,205,microbus
128,1,272,176,suv
161,2,296,144,suv
160,38,328,227,suv
148,0,276,118,suv
241,49,394,244,suv
240,49,393,245,suv
237,29,390,195,microbus
165,6,313,172,suv
166,6,313,174,suv
150,23,334,242,suv
139,4,281,156,suv
180,1,325,154,suv
142,20,283,165,sedan
142,19,283,166,sedan
128,47,303,244,suv
254,77,416,271,suv
171,2,310,144,suv
171,1,310,144,suv
198,2,359,187,suv
152,12,333,217,suv
248,50,414,241,suv
149,20,305,190,microbus
83,19,252,199,suv
163,24,320,204,suv
197,10,330,144,suv
223,81,397,281,sedan
172,4,312,151,suv
157,25,315,194,suv
218,61,376,228,suv
130,25,275,186,suv
129,25,274,186,suv
131,25,275,185,suv
0,78,152,252,suv
117,19,258,164,suv
117,19,258,167,suv
117,19,258,166,suv
139,16,274,158,suv
1,31,141,220,suv
226,36,371,190,sedan
145,11,313,192,suv
102,24,250,187,suv
102,25,251,185,suv
153,13,304,182,suv
0,84,186,308,suv
178,0,305,146,suv
225,0,387,169,microbus
168,40,310,187,sedan
141,19,293,194,suv
141,17,292,192,suv
141,19,293,192,suv
140,9,274,153,suv
174,25,317,179,suv
219,14,376,180,suv
240,50,399,221,suv
163,24,318,191,microbus
163,23,319,189,microbus
152,2,309,173,suv
168,83,346,274,sedan
153,16,304,176,suv
152,16,304,176,suv
164,39,352,257,suv
176,35,328,197,suv
161,8,299,148,suv
162,8,298,150,suv
133,28,303,208,suv
251,45,405,242,suv
246,46,416,247,microbus
247,47,416,247,microbus
140,22,288,185,suv
139,22,288,185,suv
221,40,383,217,suv
85,28,232,214,suv
221,52,376,219,suv
90,21,235,169,suv
168,16,309,167,suv
269,56,416,264,suv
228,0,373,152,suv
199,12,367,188,microbus
227,38,388,217,suv
196,58,355,230,suv
197,59,355,230,suv
246,92,413,282,suv
272,61,416,238,suv
272,61,416,236,suv
255,29,412,215,suv
255,27,413,217,suv
229,49,380,211,suv
167,0,332,180,microbus
177,0,309,132,suv
104,22,263,181,sedan
193,13,329,163,suv
225,42,370,199,suv
174,13,303,153,sedan
220,76,382,247,sedan
128,0,290,166,suv
187,5,334,162,suv
237,66,386,228,sedan
204,20,357,182,microbus
120,10,281,197,suv
209,61,400,267,suv
150,13,322,210,suv
151,12,321,208,suv
26,45,201,252,suv
223,24,384,214,suv
204,0,349,154,suv
257,67,416,239,suv
126,3,290,172,suv
182,39,358,217,suv
179,2,311,133,sedan
179,2,311,132,sedan
18,39,203,222,suv
284,69,416,236,suv
284,69,416,238,suv
192,14,334,180,suv
216,6,338,140,suv
229,29,386,211,suv
299,55,416,271,suv
299,57,416,263,suv
216,19,376,207,suv
199,41,380,248,suv
120,6,265,175,suv
166,34,343,244,suv
250,0,403,164,suv
153,44,340,267,suv
153,48,342,273,suv
211,33,379,233,suv
213,32,379,231,suv
247,54,413,249,suv
247,22,394,185,suv
207,32,364,203,microbus
240,26,397,205,suv
139,11,296,185,suv
187,0,327,167,suv
189,1,327,165,suv
191,35,347,224,suv
116,37,255,186,suv
207,80,360,246,sedan
207,78,361,248,sedan
187,7,331,186,suv
186,6,331,185,suv
191,7,320,167,suv
152,14,302,171,suv
152,16,302,169,suv
183,6,340,171,suv
169,37,350,248,suv
166,40,326,220,sedan
107,29,251,181,suv
247,53,416,231,suv
238,83,393,259,sedan
237,79,394,261,sedan
160,20,316,184,suv
160,21,317,183,suv
198,38,355,210,suv
229,0,388,180,suv
161,8,305,184,suv
125,24,283,199,suv
197,29,344,188,sedan
150,29,298,207,suv
152,32,343,247,suv
216,18,388,233,suv
216,18,388,232,suv
230,41,389,221,suv
237,61,396,235,suv
145,57,314,243,suv
171,3,328,191,suv
192,34,365,222,suv
198,61,347,205,sedan
158,28,320,203,suv
235,15,394,182,sedan
200,29,360,205,suv
182,66,378,289,suv
153,27,310,195,suv
214,10,352,165,suv
96,30,254,203,microbus
217,34,367,213,suv
224,52,393,251,suv
212,36,360,182,sedan
185,1,332,160,suv
186,0,332,158,suv
231,40,389,206,suv
207,19,378,220,suv
196,45,349,209,sedan
207,50,372,235,suv
202,60,361,229,suv
202,60,362,229,suv
203,61,362,228,suv
221,80,383,250,suv
221,82,383,247,suv
207,59,370,213,sedan
219,8,360,165,suv
229,30,394,220,suv
196,8,329,173,suv
203,3,361,186,suv
258,46,413,242,suv
260,46,413,240,suv
216,5,362,164,sedan
153,27,320,231,suv
160,1,295,161,suv
168,26,317,210,suv
168,26,316,210,suv
154,40,306,207,sedan
146,1,287,155,suv
145,3,287,156,suv
145,5,288,164,suv
142,5,288,164,suv
223,47,386,242,suv
222,49,386,241,suv
157,8,321,195,suv
178,6,328,180,suv
186,6,335,167,suv
81,65,257,256,suv
184,23,349,230,suv
283,42,416,232,suv
245,51,400,221,suv
162,45,307,197,sedan
178,11,323,180,suv
184,2,333,157,suv
242,51,397,217,suv
238,38,400,235,suv
198,62,354,234,suv
176,22,325,186,suv
253,4,415,198,suv
260,47,416,236,suv
147,5,282,147,suv
145,5,282,144,suv
239,37,388,212,suv
131,2,277,163,suv
181,8,328,168,suv
260,82,415,242,sedan
244,91,397,250,sedan
214,54,368,201,sedan
132,4,279,175,suv
132,8,277,174,suv
133,6,277,174,suv
130,1,271,149,suv
135,15,294,204,suv
154,1,296,156,suv
214,46,371,222,suv
177,22,332,189,suv
76,17,216,165,suv
75,19,216,162,suv
30,45,214,262,suv
180,21,349,209,microbus
1,89,159,292,microbus
96,10,249,174,suv
270,57,416,242,microbus
155,3,297,166,suv
136,30,290,195,suv
242,36,403,213,microbus
181,0,328,164,suv
257,51,416,252,sedan
257,58,414,256,sedan
216,38,372,213,suv
170,6,309,161,suv
170,1,310,162,suv
212,51,378,257,suv
249,90,414,282,suv
242,1,400,172,suv
239,16,408,212,suv
139,45,294,241,suv
140,46,294,240,suv
212,43,374,227,suv
192,51,346,216,suv
219,24,364,184,suv
130,41,282,206,suv
241,23,389,189,suv
96,53,267,238,microbus
96,54,267,239,microbus
216,63,364,221,sedan
264,46,398,220,minivan
264,47,397,218,minivan
227,25,380,186,suv
131,0,277,154,suv
227,37,374,224,suv
223,30,386,207,suv
218,82,405,294,suv
175,46,335,223,suv
173,46,335,222,suv
131,52,283,203,sedan
168,8,318,181,microbus
241,61,389,225,sedan
240,62,389,224,sedan
247,45,397,225,microbus
224,46,367,204,suv
242,67,416,265,suv
161,91,357,306,suv
179,3,325,159,microbus
178,2,322,157,microbus
157,15,328,207,microbus
272,71,416,276,suv
253,64,411,231,suv
277,65,416,230,suv
167,15,300,159,suv
215,34,377,220,suv
135,17,300,189,suv
41,45,227,269,suv
174,8,316,154,suv
139,32,304,235,suv
208,24,372,211,suv
175,1,316,159,suv
175,1,317,161,suv
117,23,275,186,suv
98,1,256,159,suv
171,41,321,196,suv
170,42,321,195,suv
134,48,297,232,suv
190,18,366,220,suv
205,48,383,250,microbus
207,48,382,249,microbus
173,9,335,178,microbus
204,38,355,213,suv
217,13,377,199,suv
217,0,369,148,microbus
208,39,353,185,sedan
222,50,376,209,sedan
219,30,365,213,suv
258,55,416,254,suv
241,82,405,263,suv
190,76,358,278,suv
190,75,359,276,suv
233,39,379,219,suv
175,1,320,172,suv
155,46,302,200,sedan
129,7,296,202,suv
177,30,328,198,suv
203,40,367,217,microbus
127,15,266,161,suv
74,54,246,243,suv
163,20,336,216,suv
122,23,282,189,suv
228,121,405,301,sedan
208,87,376,254,sedan
261,63,416,274,suv
261,63,416,276,suv
263,64,416,278,suv
142,17,282,207,suv
158,39,320,205,sedan
101,27,263,202,suv
103,30,263,204,suv
246,88,413,270,suv
168,30,315,180,suv
141,57,326,265,suv
236,84,392,250,sedan
235,85,391,247,sedan
217,33,376,217,suv
190,30,368,224,suv
139,83,331,296,suv
158,1,314,186,microbus
163,1,297,166,suv
152,21,299,166,suv
162,0,297,166,suv
204,46,365,240,suv
85,1,227,158,suv
181,2,323,166,suv
181,2,323,168,suv
180,1,323,164,suv
181,1,323,166,suv
130,10,289,205,suv
248,82,416,269,sedan
246,81,416,269,sedan
246,81,416,270,sedan
171,8,325,179,suv
195,30,367,238,suv
195,29,367,232,suv
167,24,305,188,suv
167,25,304,190,suv
173,21,332,201,suv
137,10,270,169,suv
136,11,268,170,suv
199,34,351,228,suv
199,34,350,225,suv
182,39,327,193,suv
232,59,401,246,microbus
148,15,285,155,sedan
148,15,285,156,sedan
248,35,408,219,suv
173,2,330,163,microbus
257,82,416,297,suv
148,15,295,178,suv
148,14,295,180,suv
180,26,328,217,suv
180,27,327,213,suv
178,30,329,216,suv
232,40,385,237,suv
183,54,321,189,sedan
184,54,321,191,sedan
244,66,408,280,suv
220,48,376,249,suv
180,13,322,179,suv
178,10,322,179,suv
219,30,370,221,suv
219,31,369,217,suv
126,1,269,161,suv
126,1,269,157,suv
221,1,382,170,microbus
23,44,184,232,suv
23,43,184,234,suv
248,29,410,202,suv
165,1,299,142,suv
164,1,305,153,suv
236,47,389,210,suv
80,28,229,202,suv
155,1,288,140,suv
118,0,277,170,microbus
141,7,291,172,suv
142,8,291,173,suv
205,1,339,159,microbus
275,69,416,243,suv
129,48,299,227,microbus
267,65,416,232,suv
122,8,264,178,suv
207,26,347,204,suv
205,25,349,204,suv
213,6,379,174,microbus
213,4,378,175,microbus
196,86,336,247,sedan
145,19,271,152,suv
176,24,312,173,suv
101,4,241,150,suv
164,31,311,184,suv
120,28,286,211,suv
184,13,321,154,sedan
236,32,396,228,microbus
160,2,301,153,suv
159,1,302,152,suv
165,7,329,189,suv
210,25,369,208,suv
260,34,407,220,suv
86,42,227,197,suv
137,27,291,189,microbus
258,41,416,220,suv
130,13,263,153,suv
129,11,263,154,suv
129,13,263,150,suv
188,14,326,156,suv
189,15,326,157,suv
